"player_name","field_goal_attempt","games_played","minutes_played_per_game","year"
"Shawne Williams","3.7","15","11.3","2008"
"Shelden Williams","3.5","45","11.4","2008"
"Metta World Peace","15.0","69","35.5","2008"
"Antoine Wright","6.6","65","23.9","2008"
"Brandan Wright","6.3","39","17.6","2008"
"Dorell Wright","3.3","6","12.2","2008"
"Julian Wright","4.3","54","14.3","2008"
"Lorenzen Wright","1.6","17","7.4","2008"
"Nick Young","9.2","82","22.4","2008"
"Thaddeus Young","12.8","75","34.4","2008"
"Sun Yue","1.1","10","2.8","2008"
"Arron Afflalo","7.1","82","27.1","2009"
"Alexis Ajinça","1.7","6","5.0","2009"
"LaMarcus Aldridge","15.0","78","37.5","2009"
"Joe Alexander","0.8","8","3.6","2009"
"Malik Allen","2.3","51","8.9","2009"
"Ray Allen","12.2","80","35.2","2009"
"Tony Allen","4.7","54","16.5","2009"
"Rafer Alston","8.6","52","27.3","2009"
"Lou Amundson","3.5","79","14.8","2009"
"Chris Andersen","3.3","76","22.3","2009"
"David Andersen","5.4","63","14.1","2009"
"Antonio Anderson","3.0","1","15.0","2009"
"Ryan Anderson","6.2","63","14.5","2009"
"Carmelo Anthony","21.8","69","38.2","2009"
"Joel Anthony","2.0","80","16.5","2009"
"Gilbert Arenas","19.3","32","36.5","2009"
"Trevor Ariza","13.9","72","36.5","2009"
"Hilton Armstrong","2.4","33","10.2","2009"
"Carlos Arroyo","5.2","72","22.0","2009"
"Darrell Arthur","4.6","32","14.3","2009"
"Chucky Atkins","3.9","40","16.1","2009"
"D.J. Augustin","5.4","80","18.4","2009"
"Jeff Ayres","1.7","39","10.4","2009"
"Kelenna Azubuike","9.8","9","25.7","2009"
"Renaldo Balkman","1.4","13","7.0","2009"
"Marcus Banks","3.3","22","11.1","2009"
"Leandro Barbosa","8.3","44","17.9","2009"
"J.J. Barea","6.8","78","19.8","2009"
"Andrea Bargnani","14.3","80","35.0","2009"
"Matt Barnes","6.9","81","25.9","2009"
"Earl Barron","9.7","7","33.1","2009"
"Brandon Bass","4.7","50","13.0","2009"
"Tony Battie","2.7","15","8.9","2009"
"Shane Battier","6.7","67","32.4","2009"
"Nicolas Batum","7.2","37","24.8","2009"
"Jerryd Bayless","6.5","74","17.6","2009"
"Michael Beasley","13.3","78","29.8","2009"
"Rodrigue Beaubois","5.3","56","12.5","2009"
"Marco Belinelli","5.7","66","17.0","2009"
"Charlie Bell","6.2","71","22.7","2009"
"Raja Bell","10.2","6","30.0","2009"
"Jonathan Bender","4.0","25","11.7","2009"
"Mike Bibby","8.1","80","27.4","2009"
"Andris Biedriņš","4.2","33","23.1","2009"
"Chauncey Billups","13.2","73","34.1","2009"
"DeJuan Blair","6.0","82","18.2","2009"
"Steve Blake","6.5","80","27.0","2009"
"Andray Blatche","12.3","81","27.9","2009"
"Keith Bogans","3.8","79","19.7","2009"
"Andrew Bogut","13.2","69","32.3","2009"
"Matt Bonner","5.7","65","17.9","2009"
"Josh Boone","3.5","63","16.6","2009"
"Carlos Boozer","14.1","78","34.3","2009"
"Chris Bosh","16.5","70","36.1","2009"
"Ryan Bowen","1.0","1","8.0","2009"
"Earl Boykins","6.0","67","16.7","2009"
"Elton Brand","11.3","76","30.2","2009"
"Corey Brewer","11.6","82","30.3","2009"
"Ronnie Brewer","7.4","58","30.0","2009"
"Primož Brezec","1.2","21","4.5","2009"
"Jon Brockman","2.0","52","12.6","2009"
"Aaron Brooks","16.2","82","35.6","2009"
"Bobby Brown","5.3","45","11.5","2009"
"Derrick Brown","2.6","57","9.4","2009"
"Devin Brown","7.2","50","21.2","2009"
"Kwame Brown","2.6","48","13.8","2009"
"Shannon Brown","7.2","82","20.7","2009"
"Kobe Bryant","21.5","73","38.8","2009"
"Chase Budinger","7.6","74","20.1","2009"
"Caron Butler","14.2","74","37.6","2009"
"Rasual Butler","10.6","82","33.0","2009"
"Andrew Bynum","10.6","65","30.4","2009"
"Will Bynum","8.5","63","26.5","2009"
"José Calderón","8.4","68","26.7","2009"
"Marcus Camby","6.8","74","31.3","2009"
"Brian Cardinal","1.2","29","9.2","2009"
"Rodney Carney","4.1","68","12.6","2009"
"DeMarre Carroll","3.1","71","11.2","2009"
"Matt Carroll","2.0","25","4.8","2009"
"Anthony Carter","3.4","54","15.9","2009"
"Vince Carter","13.5","75","30.8","2009"
"Omri Casspi","8.7","77","25.1","2009"
"Mario Chalmers","6.2","73","24.8","2009"
"Tyson Chandler","3.7","51","22.8","2009"
"Wilson Chandler","13.2","65","35.7","2009"
"Earl Clark","3.0","51","7.5","2009"
"Jarron Collins","0.9","34","7.7","2009"
"Jason Collins","1.0","24","4.8","2009"
"Mardy Collins","3.0","43","10.9","2009"
"Darren Collison","10.4","76","27.8","2009"
"Nick Collison","4.1","75","20.8","2009"
"Mike Conley","10.4","80","32.1","2009"
"Will Conroy","2.0","5","7.2","2009"
"Brian Cook","1.5","15","2.9","2009"
"Daequan Cook","5.6","45","15.4","2009"
"Jamal Crawford","14.0","79","31.1","2009"
"Dante Cunningham","3.4","63","11.2","2009"
"Eddy Curry","3.0","7","8.9","2009"
"JamesOn Curry","0.0","1","0.0","2009"
"Stephen Curry","14.3","80","36.2","2009"
"Samuel Dalembert","6.4","82","25.9","2009"
"Erick Dampier","3.9","55","23.3","2009"
"Marquis Daniels","4.9","51","18.4","2009"
"Baron Davis","13.5","75","33.6","2009"
"Glen Davis","5.2","54","17.3","2009"
"Paul Davis","2.0","2","4.0","2009"
"Ricky Davis","4.0","36","13.9","2009"
"Austin Daye","4.3","69","13.3","2009"
"Carlos Delfino","9.8","75","30.4","2009"
"Luol Deng","14.5","70","37.9","2009"
"DeMar DeRozan","6.6","77","21.6","2009"
"Boris Diaw","9.4","82","35.4","2009"
"Yakhouba Diawara","1.7","6","7.3","2009"
"Travis Diener","1.1","9","5.7","2009"
"DeSagana Diop","1.1","27","9.7","2009"
"Keyon Dooling","6.1","53","18.3","2009"
"Joey Dorsey","1.3","15","7.1","2009"
"Toney Douglas","7.0","56","19.4","2009"
"Chris Douglas-Roberts","8.6","67","25.8","2009"
"Goran Dragić","6.1","80","18.0","2009"
"Jared Dudley","6.0","82","24.3","2009"
"Chris Duhon","6.7","67","30.9","2009"
"Tim Duncan","13.9","78","31.3","2009"
"Mike Dunleavy","8.3","67","22.2","2009"
"Kevin Durant","20.3","82","39.5","2009"
"Wayne Ellington","5.9","76","18.2","2009"
"Monta Ellis","22.0","64","41.4","2009"
"Francisco Elson","1.3","12","5.5","2009"
"Maurice Evans","5.0","79","16.7","2009"
"Reggie Evans","2.5","28","11.1","2009"
"Tyreke Evans","16.2","72","37.2","2009"
"Jordan Farmar","6.3","82","18.0","2009"
"Raymond Felton","10.6","80","33.0","2009"
"Rudy Fernández","6.8","62","23.2","2009"
"Kyrylo Fesenko","1.9","49","8.3","2009"
"Michael Finley","4.0","46","15.4","2009"
"Derek Fisher","6.8","82","27.2","2009"
"Jonny Flynn","11.8","81","28.9","2009"
"T.J. Ford","8.9","47","25.3","2009"
"Jeff Foster","2.9","16","15.9","2009"
"Randy Foye","8.8","70","23.8","2009"
"Channing Frye","8.7","81","27.0","2009"
"Dan Gadzuric","2.8","32","9.8","2009"
"Sundiata Gaines","2.6","32","6.8","2009"
"Danilo Gallinari","11.4","81","33.9","2009"
"Francisco García","7.0","25","23.0","2009"
"Kevin Garnett","11.2","69","29.9","2009"
"Marc Gasol","9.4","69","35.8","2009"
"Pau Gasol","13.0","65","37.0","2009"
"Rudy Gay","16.1","80","39.7","2009"
"Alonzo Gee","5.4","11","16.5","2009"
"Devean George","4.6","45","16.9","2009"
"Daniel Gibson","4.8","56","19.1","2009"
"Taj Gibson","7.7","82","26.9","2009"
"J.R. Giddens","1.9","32","7.5","2009"
"Trey Gilder","0.5","2","2.5","2009"
"Manu Ginóbili","12.0","75","28.7","2009"
"Ryan Gomes","9.6","76","29.1","2009"
"Drew Gooden","8.6","70","25.1","2009"
"Ben Gordon","11.3","62","27.9","2009"
"Eric Gordon","12.6","62","36.0","2009"
"Marcin Gortat","2.8","81","13.4","2009"
"Joey Graham","3.2","63","12.0","2009"
"Stephen Graham","3.4","70","11.5","2009"
"Danny Granger","18.4","62","36.7","2009"
"Aaron Gray","2.6","32","9.7","2009"
"Danny Green","2.0","20","5.8","2009"
"Jeff Green","13.0","82","37.1","2009"
"Willie Green","7.4","73","21.3","2009"
"Donté Greene","7.3","76","21.4","2009"
"Taylor Griffin","1.3","8","4.0","2009"
"Hamed Haddadi","1.7","36","6.7","2009"
"Malik Hairston","1.6","47","6.7","2009"
"Marcus Haislip","2.1","10","4.4","2009"
"Richard Hamilton","15.6","46","33.7","2009"
"Tyler Hansbrough","7.8","29","17.6","2009"
"James Harden","7.6","76","22.9","2009"
"Al Harrington","14.3","72","30.5","2009"
"Devin Harris","13.8","64","34.7","2009"
"Mike Harris","2.3","13","7.4","2009"
"Jason Hart","0.4","5","4.4","2009"
"Udonis Haslem","8.1","78","27.9","2009"
"Trenton Hassell","4.2","52","21.3","2009"
"Spencer Hawes","9.3","72","26.4","2009"
"Chuck Hayes","4.0","82","21.6","2009"
"Jarvis Hayes","7.3","45","23.0","2009"
"Brendan Haywood","6.4","77","30.6","2009"
"Luther Head","6.6","47","17.3","2009"
"Gerald Henderson","2.4","43","8.3","2009"
"Roy Hibbert","9.7","81","25.1","2009"
"J.J. Hickson","6.4","81","20.9","2009"
"Nenê Hilário","8.7","82","33.6","2009"
"George Hill","9.5","78","29.2","2009"
"Grant Hill","8.7","81","30.0","2009"
"Jordan Hill","4.3","47","13.3","2009"
"Kirk Hinrich","10.2","74","33.5","2009"
"Jrue Holiday","7.1","73","24.2","2009"
"Ryan Hollins","4.2","73","16.8","2009"
"Al Horford","10.5","81","35.1","2009"
"Eddie House","6.7","68","17.9","2009"
"Dwight Howard","10.2","82","34.7","2009"
"Josh Howard","11.1","35","26.2","2009"
"Juwan Howard","5.1","73","22.4","2009"
"Lester Hudson","2.1","25","5.2","2009"
"Larry Hughes","8.6","45","24.8","2009"
"Kris Humphries","5.9","69","17.7","2009"
"Chris Hunter","3.6","60","13.1","2009"
"Lindsey Hunter","2.3","13","9.4","2009"
"Othello Hunter","1.7","7","4.7","2009"
"Steven Hunter","2.0","21","7.5","2009"
"Serge Ibaka","5.1","73","18.1","2009"
"Andre Iguodala","13.7","82","38.9","2009"
"Zydrunas Ilgauskas","6.8","64","20.9","2009"
"Didier Ilunga-Mbenga","2.1","49","7.2","2009"
"Ersan İlyasova","9.0","81","23.4","2009"
"Allen Iverson","11.3","28","30.9","2009"
"Royal Ivey","1.9","44","7.4","2009"
"Jarrett Jack","8.2","82","27.4","2009"
"Cedric Jackson","1.7","12","6.2","2009"
"Darnell Jackson","1.1","28","4.4","2009"
"Stephen Jackson","17.5","81","38.6","2009"
"LeBron James","20.1","76","39.0","2009"
"Mike James","5.0","4","11.5","2009"
"Antawn Jamison","15.7","66","36.5","2009"
"Nathan Jawai","2.8","39","10.6","2009"
"Othyus Jeffers","2.1","14","5.2","2009"
"Al Jefferson","14.8","76","32.4","2009"
"Richard Jefferson","9.6","81","31.1","2009"
"Jared Jeffries","4.5","70","25.6","2009"
"Brandon Jennings","14.8","82","32.6","2009"
"Jonas Jerebko","7.5","80","27.9","2009"
"Yi Jianlian","10.8","52","31.8","2009"
"Amir Johnson","4.1","82","17.7","2009"
"Anthony Johnson","3.6","31","13.1","2009"
"James Johnson","3.2","65","11.6","2009"
"Joe Johnson","18.2","76","38.0","2009"
"Dahntay Jones","8.2","76","24.9","2009"
"Dwayne Jones","0.0","2","3.5","2009"
"James Jones","3.3","36","14.0","2009"
"Solomon Jones","3.4","52","13.0","2009"
"DeAndre Jordan","3.4","70","16.2","2009"
"Chris Kaman","15.8","76","34.3","2009"
"Jason Kapono","5.3","57","17.1","2009"
"Coby Karl","4.6","7","16.1","2009"
"Jason Kidd","8.4","80","36.0","2009"
"Andrei Kirilenko","8.3","58","29.0","2009"
"Kyle Korver","5.4","52","18.3","2009"
"Kosta Koufos","1.3","36","4.8","2009"
"Nenad Krstić","7.4","76","22.9","2009"
"Oliver Lafayette","6.0","1","22.0","2009"
"Carl Landry","11.6","80","30.9","2009"
"Marcus Landry","2.4","18","6.2","2009"
"Acie Law","2.9","26","9.0","2009"
"Ty Lawson","6.0","65","20.3","2009"
"Courtney Lee","10.9","71","33.5","2009"
"David Lee","15.5","81","37.3","2009"
"Rashard Lewis","11.2","72","32.9","2009"
"Shaun Livingston","5.6","36","22.1","2009"
"Brook Lopez","13.8","82","36.9","2009"
"Robin Lopez","5.7","51","19.3","2009"
"Kevin Love","10.8","60","28.6","2009"
"Kyle Lowry","6.8","68","24.3","2009"
"Corey Maggette","12.7","70","29.7","2009"
"Jamaal Magloire","1.6","36","10.0","2009"
"Ian Mahinmi","2.1","26","6.3","2009"
"Shawn Marion","10.4","75","31.8","2009"
"Sean Marks","0.6","14","5.4","2009"
"Cartier Martin","7.6","18","21.7","2009"
"Kenyon Martin","10.7","58","34.2","2009"
"Kevin Martin","15.1","46","35.5","2009"
"Desmond Mason","2.4","5","13.2","2009"
"Roger Mason","6.3","79","19.2","2009"
"Wesley Matthews","6.9","82","24.7","2009"
"Jason Maxiell","5.5","76","20.4","2009"
"Sean May","3.0","37","8.9","2009"
"Eric Maynor","4.5","81","15.7","2009"
"O.J. Mayo","14.4","82","38.0","2009"
"Luc Mbah a Moute","5.1","73","25.6","2009"
"Antonio McDyess","5.6","77","21.0","2009"
"JaVale McGee","5.1","60","16.1","2009"
"Tracy McGrady","7.8","30","22.4","2009"
"Dominic McGuire","1.0","51","6.0","2009"
"Josh McRoberts","3.5","42","12.5","2009"
"Jodie Meeks","4.5","60","12.0","2009"
"Pops Mensah-Bonsu","1.7","20","6.0","2009"
"C.J. Miles","8.9","63","23.8","2009"
"Darko Miličić","6.4","32","21.4","2009"
"Andre Miller","11.1","82","30.5","2009"
"Brad Miller","7.1","82","23.8","2009"
"Mike Miller","8.0","54","33.4","2009"
"Patty Mills","2.4","10","3.8","2009"
"Paul Millsap","8.7","82","27.8","2009"
"Nazr Mohammed","5.9","58","17.0","2009"
"Jamario Moon","4.0","61","17.2","2009"
"Mikki Moore","3.9","23","17.7","2009"
"Randolph Morris","1.5","28","4.4","2009"
"Adam Morrison","2.7","31","7.8","2009"
"Anthony Morrow","10.2","69","29.2","2009"
"Byron Mullens","1.5","13","4.2","2009"
"Troy Murphy","11.3","72","32.6","2009"
"Ronald Murray","9.1","75","22.3","2009"
"Eduardo Nájera","3.2","46","14.9","2009"
"Steve Nash","12.2","81","32.8","2009"
"Jameer Nelson","10.9","65","28.6","2009"
"Rasho Nesterović","3.5","42","9.8","2009"
"Joakim Noah","8.1","64","30.1","2009"
"Andrés Nocioni","7.8","75","19.7","2009"
"Steve Novak","2.0","54","6.7","2009"
"Dirk Nowitzki","18.5","81","37.5","2009"
"Patrick O'Bryant","1.4","11","4.6","2009"
"Jermaine O'Neal","10.6","70","28.4","2009"
"Shaquille O'Neal","8.7","53","23.4","2009"
"Fabricio Oberto","1.0","57","11.4","2009"
"Greg Oden","7.2","21","23.9","2009"
"Lamar Odom","9.0","82","31.5","2009"
"Emeka Okafor","8.0","82","28.9","2009"
"Mehmet Okur","10.6","73","29.4","2009"
"Kevin Ollie","1.8","25","10.5","2009"
"Travis Outlaw","8.3","34","21.5","2009"
"Zaza Pachulia","3.2","78","14.0","2009"
"Jannero Pargo","6.0","63","13.2","2009"
"Anthony Parker","5.9","81","28.3","2009"
"Tony Parker","12.8","56","30.9","2009"
"Chris Paul","14.2","45","38.0","2009"
"Sasha Pavlović","4.2","71","12.4","2009"
"Oleksiy Pecherov","4.3","44","10.2","2009"
"Kendrick Perkins","6.7","78","27.6","2009"
"Morris Peterson","6.5","46","21.2","2009"
"Johan Petro","2.8","36","12.1","2009"
"Paul Pierce","12.2","71","34.0","2009"
"Mickaël Piétrus","7.2","75","22.5","2009"
"James Posey","4.5","77","22.5","2009"
"Leon Powe","2.5","20","11.8","2009"
"Josh Powell","3.1","63","9.2","2009"
"A.J. Price","6.3","56","15.4","2009"
"Ronnie Price","4.0","60","13.4","2009"
"Tayshaun Prince","11.8","49","34.0","2009"
"Joel Przybilla","2.9","30","22.7","2009"
"Chris Quinn","2.2","25","8.9","2009"
"Vladimir Radmanović","6.7","41","21.7","2009"
"Anthony Randolph","9.4","33","22.7","2009"
"Shavlik Randolph","3.0","6","8.8","2009"
"Zach Randolph","16.5","81","37.7","2009"
"Theo Ratliff","3.1","49","16.5","2009"
"Michael Redd","11.8","18","27.3","2009"
"J.J. Redick","6.7","82","22.0","2009"
"Chris Richard","1.6","18","12.4","2009"
"Jason Richardson","12.6","79","31.5","2009"
"Quentin Richardson","7.4","76","27.4","2009"
"Luke Ridnour","8.4","82","21.5","2009"
"Nate Robinson","8.8","56","19.9","2009"
"Sergio Rodríguez","5.3","66","15.9","2009"
"Rajon Rondo","11.2","81","36.6","2009"
"Derrick Rose","17.6","78","36.8","2009"
"Quinton Ross","2.1","52","10.8","2009"
"Brandon Roy","16.0","65","37.2","2009"
"Brandon Rush","8.6","82","30.4","2009"
"Kareem Rush","1.6","7","8.3","2009"
"John Salmons","12.2","81","34.9","2009"
"Brian Scalabrine","1.6","52","9.1","2009"
"Luis Scola","13.3","82","32.6","2009"
"Thabo Sefolosha","5.4","82","28.6","2009"
"Ramon Sessions","6.8","82","21.1","2009"
"Bobby Simmons","5.1","23","17.2","2009"
"James Singleton","4.5","57","17.1","2009"
"Brian Skinner","1.6","16","7.7","2009"
"Craig Smith","5.3","75","16.4","2009"
"J.R. Smith","13.8","75","27.8","2009"
"Jason Smith","3.1","56","11.8","2009"
"Joe Smith","3.0","64","9.3","2009"
"Josh Smith","12.3","81","35.4","2009"
"Darius Songaila","6.5","75","18.8","2009"
"Marreese Speights","7.2","62","16.4","2009"
"Jerry Stackhouse","7.5","42","20.4","2009"
"DeShawn Stevenson","2.5","64","13.8","2009"
"Peja Stojaković","11.1","62","31.4","2009"
"Amar'e Stoudemire","15.4","82","34.6","2009"
"Rodney Stuckey","15.2","73","34.2","2009"
"DaJuan Summers","3.0","44","9.2","2009"
"Jermaine Taylor","3.8","31","9.8","2009"
"Jeff Teague","3.2","71","10.1","2009"
"Sebastian Telfair","4.7","43","15.3","2009"
"Garrett Temple","3.7","27","12.4","2009"
"Jason Terry","13.5","77","33.0","2009"
"Hasheem Thabeet","1.9","68","13.0","2009"
"Etan Thomas","3.0","23","14.0","2009"
"Kenny Thomas","1.3","26","12.0","2009"
"Kurt Thomas","3.0","70","15.0","2009"
"Tim Thomas","5.9","18","15.8","2009"
"Tyrus Thomas","7.8","54","22.6","2009"
"Jason Thompson","10.5","75","31.4","2009"
"Al Thornton","9.0","75","27.7","2009"
"Marcus Thornton","12.1","73","25.6","2009"
"Jamaal Tinsley","3.7","38","15.5","2009"
"Anthony Tolliver","9.8","46","31.0","2009"
"Alando Tucker","2.6","15","6.4","2009"
"Ronny Turiaf","3.5","42","20.8","2009"
"Hedo Türkoğlu","9.1","74","30.7","2009"
"Ime Udoka","3.5","69","13.7","2009"
"Beno Udrih","10.6","79","31.4","2009"
"Roko Ukić","2.3","13","7.5","2009"
"Anderson Varejão","6.1","76","28.5","2009"
"Charlie Villanueva","10.6","78","23.7","2009"
"Sasha Vujačić","2.4","67","8.6","2009"
"Dwyane Wade","19.6","77","36.3","2009"
"Henry Walker","6.6","35","21.9","2009"
"Ben Wallace","4.2","69","28.6","2009"
"Gerald Wallace","12.4","76","41.0","2009"
"Rasheed Wallace","8.2","79","22.5","2009"
"Luke Walton","2.9","29","9.4","2009"
"Hakim Warrick","7.2","76","20.5","2009"
"C.J. Watson","8.1","65","27.5","2009"
"Earl Watson","6.6","79","29.4","2009"
"Kyle Weaver","2.8","12","12.0","2009"
"Martell Webster","7.8","82","24.5","2009"
"Sonny Weems","6.6","69","19.8","2009"
"David West","15.1","81","36.4","2009"
"Delonte West","7.3","60","25.0","2009"
"Mario West","0.5","39","3.6","2009"
"Russell Westbrook","14.1","82","34.3","2009"
"D.J. White","3.4","12","8.5","2009"
"Chris Wilcox","3.5","34","13.0","2009"
"Damien Wilkins","4.8","80","19.8","2009"
"Mike Wilks","3.0","4","14.8","2009"
"Deron Williams","13.9","76","36.9","2009"
"Jason Williams","5.2","82","20.8","2009"
"Jawad Williams","3.8","54","13.7","2009"
"Lou Williams","10.6","64","29.9","2009"
"Marcus Williams","4.4","62","14.1","2009"
"Marvin Williams","8.2","81","30.5","2009"
"Mo Williams","12.4","69","34.2","2009"
"Reggie Williams","11.8","24","32.6","2009"
"Sean Williams","2.5","20","11.4","2009"
"Shelden Williams","2.2","54","11.1","2009"
"Terrence Williams","8.3","78","22.6","2009"
"Metta World Peace","9.6","77","33.8","2009"
"Antoine Wright","6.0","67","20.8","2009"
"Dorell Wright","5.8","72","20.8","2009"
"Julian Wright","3.4","68","12.8","2009"
"Nick Young","7.5","74","19.2","2009"
"Sam Young","6.2","80","16.5","2009"
"Thaddeus Young","12.1","67","32.0","2009"
"Jeff Adrien","2.3","23","8.5","2010"
"Arron Afflalo","9.1","69","33.7","2010"
"Maurice Ager","2.8","4","7.3","2010"
"Alexis Ajinça","3.9","34","10.0","2010"
"Solomon Alabi","1.3","12","4.9","2010"
"Cole Aldrich","0.8","18","7.9","2010"
"LaMarcus Aldridge","17.5","81","39.6","2010"
"Malik Allen","1.7","18","9.9","2010"
"Ray Allen","12.2","80","36.1","2010"
"Tony Allen","6.8","72","20.8","2010"
"Al-Farouq Aminu","5.0","81","17.9","2010"
"Lou Amundson","4.0","46","15.0","2010"
"Chris Andersen","3.0","45","16.3","2010"
"David Andersen","3.0","40","9.3","2010"
"James Anderson","3.1","26","11.0","2010"
"Ryan Anderson","8.2","64","22.3","2010"
"Carmelo Anthony","19.5","77","35.7","2010"
"Joel Anthony","1.3","75","19.5","2010"
"Gilbert Arenas","10.5","70","25.7","2010"
"Trevor Ariza","10.2","75","34.7","2010"
"Hilton Armstrong","1.4","53","9.2","2010"
"Carlos Arroyo","4.3","64","18.5","2010"
"Darrell Arthur","7.8","80","20.1","2010"
"Ömer Aşık","1.7","82","12.1","2010"
"D.J. Augustin","11.7","82","33.6","2010"
"Luke Babbitt","2.3","24","5.7","2010"
"Renaldo Balkman","1.6","8","7.8","2010"
"Marcus Banks","0.7","3","7.3","2010"
"Leandro Barbosa","11.3","58","24.1","2010"
"J.J. Barea","8.0","81","20.6","2010"
"Andrea Bargnani","17.8","66","35.7","2010"
"Matt Barnes","5.3","53","19.2","2010"
"Earl Barron","4.7","21","14.5","2010"
"Brandon Bass","8.5","76","26.1","2010"
"Tony Battie","2.5","38","9.9","2010"
"Shane Battier","6.2","82","29.0","2010"
"Nicolas Batum","10.1","80","31.5","2010"
"Jerryd Bayless","7.3","71","21.1","2010"
"Michael Beasley","17.1","73","32.3","2010"
"Rodrigue Beaubois","8.0","28","17.7","2010"
"Marco Belinelli","8.6","80","24.5","2010"
"Charlie Bell","2.3","19","9.0","2010"
"Raja Bell","6.9","68","30.8","2010"
"Mike Bibby","7.2","80","28.6","2010"
"Andris Biedriņš","4.5","59","23.7","2010"
"Chauncey Billups","11.0","72","32.1","2010"
"DeJuan Blair","7.2","81","21.4","2010"
"Steve Blake","3.9","79","20.0","2010"
"Andray Blatche","15.0","64","33.9","2010"
"Eric Bledsoe","6.0","81","22.7","2010"
"Keith Bogans","3.7","82","17.8","2010"
"Andrew Bogut","11.4","65","35.3","2010"
"Matt Bonner","5.6","66","21.7","2010"
"Trevor Booker","3.9","65","16.4","2010"
